run_id,checkpoint,benchmark,task,category,prompt_id,prompt_hash,expected_behavior,observed_behavior,exact_match,strict_parse_success,permissive_parse_success,schema_valid,nontrivial_error,primary_error,call_count,expected_call_count,generated_sha256,generation_input_tokens,generation_output_tokens
r028,final,sft_dev,sft_dev,xlam,xlam:42534,ea463add7b983c1ae4469c6bfe932b803233681266c712bf9123bc969f3d37f8,tool_call,tool_call,True,True,True,True,False,,2,2,32ed3a8e1d2eed79bbb3bb8a40b2775078f90acc089f221b2b62ec7974e80b24,883,89
r028,final,sft_dev,sft_dev,xlam,xlam:37573,f96d2f92c7b4c5afccc5bcbd2846851b1b725c4804fadfa5852191e88421090b,tool_call,tool_call,True,True,True,True,False,,2,2,7e58c7a082326d9ae0da2fdf2c5b94bfaf2a3ae625e996982b031abfc280dec6,369,103
r028,final,sft_dev,sft_dev,xlam,xlam:6969,b2548a839399c098c0350e9aad4252d0162e6b6f7a9dca1f2e9e49c29d69aaa5,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,0383b21b978b2ec338ca5006e699d70107ac3c59494516568703ea35964aafaa,603,103
r028,final,sft_dev,sft_dev,xlam,xlam:13455,af3d44c2e122e1218679a9421e5f8e5854cf63c9be6fac4d18fe3e7af8550b7f,tool_call,tool_call,True,True,True,True,False,,1,1,523c35ff55f5b4e728f8e7fd41a7e7953102f98c6b584ad51d9b8ae03baf2a05,679,103
r028,final,sft_dev,sft_dev,xlam,xlam:31242,69325354caf1c64f38a5d6b6254635fbdb0f88fcbe97b8056287eafa5c8660fb,tool_call,tool_call,True,True,True,True,False,,1,1,811a6d7c0be83756334a3a39be1ac922c4bb5f31920e3777ba8a77d8d3c28c45,715,103
r028,final,sft_dev,sft_dev,xlam,xlam:31454,cf42208a19522695383524a6917603b33b22421e37f6a43c9be7efd5ecde3b98,tool_call,tool_call,True,True,True,True,False,,1,1,34fc4dfb197d9ea9426496bfac4d1ef55221c923f124dc710342ce2eaebb0944,629,103
r028,final,sft_dev,sft_dev,xlam,xlam:52861,6505900b64b8904507e33f298c1027110f78eff12fe5bcf8b9832cd2a1dd698c,tool_call,tool_call,True,True,True,True,False,,1,1,4027041515985e2debdc21b134e03387fce8e6fd31adc4d0d9fa6ee00adc5fdb,355,103
r028,final,sft_dev,sft_dev,xlam,xlam:18040,fb53b3daa9b19c31761894540c53b92a7e31e33f2c4562ad621406e9a2807202,tool_call,tool_call,True,True,True,True,False,,1,1,fa38f39b87b5cbfe116f330b1d3e261234282edadfe200124e5a47ab2ce19cff,138,103
r028,final,sft_dev,sft_dev,xlam,xlam:25214,251fd3c83eec043859f67355f8c6f14a494e8e1a1e56ce06874f698e5036edc6,tool_call,tool_call,True,True,True,True,False,,3,3,a0bca28cf108a6263fc87e686673e0303883c9d6433d7e5b0b8d40315a9b9a95,280,103
r028,final,sft_dev,sft_dev,xlam,xlam:41047,40bba9c756b72454433bd77ef0baf932f6a2f3b1535e3dac672f5c9305358c3a,tool_call,tool_call,True,True,True,True,False,,2,2,0fb4b7a22c1bfdeb5f249f30ae386367b34e97bff180c5c1076968eff02e36ea,322,103
r028,final,sft_dev,sft_dev,xlam,xlam:56312,a78a17b96b3769ada1528c5f9ee294babc584e0b48bc06cb6b4b94e9a2dfd722,tool_call,tool_call,True,True,True,True,False,,3,3,0a083911a2f215734edeb0746d252080581b41dc6a9e080331deffaeac31779b,718,103
r028,final,sft_dev,sft_dev,xlam,xlam:32097,5ddc7d67500d8ae82a787bf2423f1478987a627e2877640ea34ecc97819e9aea,tool_call,tool_call,True,True,True,True,False,,1,1,2b12e5041e79564aefedaffaa5786e5e4566682dad06fb01b6a25ff4f2c3b1e9,441,103
r028,final,sft_dev,sft_dev,xlam,xlam:23551,6442f53a574d34ae76431ff36f6ad83600e9ec738114643c85704a64d0c71133,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,e7041d38d1f9800ea76ec4906af505954a3ee65911cb816923d7546044aa132e,156,103
r028,final,sft_dev,sft_dev,xlam,xlam:28436,01d466910f4044133089276477db48b648e2593bd51ab6f58cd192ee846a949f,tool_call,tool_call,True,True,True,True,False,,2,2,af06044876f312f61638e11d75384df77c78a5f9d27821c23b70961c2ccd1a70,988,103
r028,final,sft_dev,sft_dev,xlam,xlam:25927,9f3ad6872618a19248bc206b098dc60419c815cecee374452172d82438fb67f2,tool_call,tool_call,True,True,True,True,False,,1,1,f3df94cddbd56a70bbd57904a3c413a73f69229e042767d52218449ba84fa442,419,103
r028,final,sft_dev,sft_dev,xlam,xlam:25912,b1aaa21960b71075f8e7e1deb7072b5af3eaf41d95b427bb017353dd880f58c4,tool_call,tool_call,True,True,True,True,False,,3,3,cfc4a891f4fd51cb50b4bf616acd57a0355cd46073da4008524dcbbc8460bf64,571,103
r028,final,sft_dev,sft_dev,xlam,xlam:28283,e8f261bcebe855e9b93f4bd0dac29fe951c2d21fc23e49013100c9a1bf7bfa93,tool_call,tool_call,True,True,True,True,False,,2,2,aa97e1bb4ef8df18a8d0cffc4ea0c1129574257e1fa4e634fbfa21674721c0a5,295,103
r028,final,sft_dev,sft_dev,xlam,xlam:40619,604f77511a5e268be08234f4f9ec4b069ca9cd732f774f713433644a73facda8,tool_call,tool_call,True,True,True,True,False,,1,1,03c0fdd09ade8c8311b482f86811d49c38dd47149ade3ad760b0e8735d7115d5,317,121
r028,final,sft_dev,sft_dev,xlam,xlam:57935,c59a0ee3b6183bb62b0e98d9290eb8aaa3c2dbc9ba9d94145e29dea4c444267c,tool_call,tool_call,True,True,True,True,False,,2,2,ba1485acadc99e976d13a38cd8045bae126ac14cc0cfca666b7742ce4c46e673,347,121
r028,final,sft_dev,sft_dev,xlam,xlam:46720,a1591806007b39d38b77b660a8460822327f15c9f4a73f5cf5e0925ea8c32909,tool_call,tool_call,True,True,True,True,False,,2,2,3e01917f79d123f4ffd740dc6cc734a77545398222c5ebf477bc1f5368a0a7a2,172,121
r028,final,sft_dev,sft_dev,xlam,xlam:33593,fd855bd7af84cd12e2a75d18bc9730149fefd31a437e965554034c4dc62f212b,tool_call,tool_call,True,True,True,True,False,,2,2,4aa7bc3e52d1771fe50df4912cf83983dbd59c973c8217ad036a9f5a20c75a06,184,121
r028,final,sft_dev,sft_dev,xlam,xlam:7549,08c1fb83a4a80b307b2d15df0adc4b77d4bda07fbf86cc134d90f0a22c3401ba,tool_call,tool_call,False,False,True,True,True,wrong_number_of_calls,1,2,8662be44c22c1fb4e61684ed2a70c60c6c7ab5443cca7bee76807f2f95905be2,352,121
r028,final,sft_dev,sft_dev,xlam,xlam:50,d95184006823ecad85a04be3e152d213ab15814e94d926cbe15a8df3a329316a,tool_call,tool_call,True,True,True,True,False,,2,2,d7ab921a2a4af9fffba3a63ac2cbb5c307487754cd546204dd76179a88c156d6,913,121
r028,final,sft_dev,sft_dev,xlam,xlam:39979,4b0adf5e97cb14b0f18948c0e7ad2092536d269c89e53207850b3628ac0aaf60,tool_call,tool_call,False,True,True,True,True,wrong_number_of_calls,3,2,0680a2cb5e20349f24335c42f4e5a62769b8ad3aec2ca9b1ca5b1ac491b92542,370,121
r028,final,sft_dev,sft_dev,xlam,xlam:51032,0f71fc77f650e00d97f08c3c083131331af16042b3a3f07a226495051dcf3e99,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,7115d7ccc78f76321d0c67b516e2508f394676b8f40e355477ede2051670cc57,300,121
r028,final,sft_dev,sft_dev,xlam,xlam:28558,34d47243bbaac43e8ab62fd0502dd885759c633897af72025fa1a93a6a09f857,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,8ee0a06cf7a2f15665aaf2c095a22064e4fb9550b74f6649afd85e3524a70f42,103,121
r028,final,sft_dev,sft_dev,xlam,xlam:59510,3d26330846c9d08805ae737076e4d5e2cf27d58d3df2a7f3f5239adfe1fea8f5,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,ee8a05e2e907685e90160608b2e9a9c9ef7e65f011443f29772c6ef182ba5471,246,121
r028,final,sft_dev,sft_dev,xlam,xlam:11495,2de053e4555079cdf56d8b934dd81c9a9048bbc805aee1c84b56cc42c83fe9f9,tool_call,tool_call,True,True,True,True,False,,2,2,bdf6621f100139107f0e6b89df2a9e4c98b3b344c0cbcdde963d220a5c071762,144,121
r028,final,sft_dev,sft_dev,xlam,xlam:17833,6ea12d4fc0c8aa284a40e553ffa419b92ae2f049c4d45093832bfe7e2feb3c4a,tool_call,tool_call,True,True,True,True,False,,1,1,349abfc549e84013c60b3266b5e0479398b2af3e9d8d22e0177e6744f3218a71,891,121
r028,final,sft_dev,sft_dev,xlam,xlam:52690,f5594dccb13f184dbc36e312c0e2af36ae64676e49362c584c4ac08aed15210d,tool_call,tool_call,True,True,True,True,False,,1,1,15f56078ef5600b79a8a27aba87db02631361c4311b5ef9647bf7f0399a474c4,502,121
r028,final,sft_dev,sft_dev,xlam,xlam:39705,0f9da3d68afccbb0b5f409cb8ed9c052feff70a9c024a3ef24465adb33de358b,tool_call,tool_call,True,True,True,True,False,,2,2,7915a9245d231b4c4cb5e67509ebdb1cb94950a99bd149b19521af9492de8505,774,121
r028,final,sft_dev,sft_dev,xlam,xlam:19073,28c0498a36c9356ba1db952e11895e7c156a68214d37a8bfa42672676ba8d7ba,tool_call,tool_call,True,True,True,True,False,,1,1,069e45beb069e3d20cf3d4af3b9d62b2b68f973a6c34366a30bb83bc315dc051,285,121
r028,final,sft_dev,sft_dev,xlam,xlam:11403,4b513901772d7a3525726e973426eebe92317d60101b16c5edf1d7b1f1f0309d,tool_call,tool_call,True,True,True,True,False,,1,1,cbde4439a5dd90c982316ac52bd373d083a203469b632e04bd0375193ee93ac0,78,121
r028,final,sft_dev,sft_dev,xlam,xlam:8527,cef4d1dc4ff153fc2e3c9ca4da987601dc4ae78716df9132812b02a14f634f52,tool_call,tool_call,True,True,True,True,False,,2,2,36d806f3e690a9289b608e0fe3c5da27e9fa1e9741cd7b3b556e08f45fc44683,826,112
r028,final,sft_dev,sft_dev,xlam,xlam:30722,54aa70ef1072924b8f074bcdc1be40c7715fe917be64c8a7411a638b7a4194ba,tool_call,tool_call,True,True,True,True,False,,2,2,f77b44c04aef11f13dcc712344fd68bc184f21202d4b900c92fff5c7f489833d,368,112
r028,final,sft_dev,sft_dev,xlam,xlam:3579,0207104a7ce15f62e7d3cb0ea2987ef621b9c37a160a4a657971f883b9abbe1b,tool_call,tool_call,True,True,True,True,False,,1,1,d2bda1c7e27b8f692a5345ba75aa195dc95dd412792d19fda21d00e8734fb18a,246,112
r028,final,sft_dev,sft_dev,xlam,xlam:15507,b90e4713f9026d5e8c931b6f1c2ef5d115d725ad7d88f33969d170aabfa3f29c,tool_call,tool_call,False,False,True,True,True,wrong_number_of_calls,1,2,1fdcc1ce0446c275517ad529a1e7fff38c0050af065fc947aadabdb3690f4c27,288,112
r028,final,sft_dev,sft_dev,xlam,xlam:21009,de55f41faeb8868e0dfc6025000ff46a48a7aef1a6da94b7d854461c7fa52d2c,tool_call,tool_call,True,True,True,True,False,,2,2,0c657b6fb92a44f8461649a19d4bf5319d96c8c5f3a6ef6c815644d3e3d68e3b,266,112
r028,final,sft_dev,sft_dev,xlam,xlam:15867,bc834e6fadf361d885174807ff30e6315297f0281fbc48f050ca941e853b6249,tool_call,tool_call,True,True,True,True,False,,1,1,22065890af30dc35789d533f0ce333bc234f6385a07d7961a8e00740a13ad4cc,146,112
r028,final,sft_dev,sft_dev,xlam,xlam:9345,5c579cad52c4999eddfd6991d52dd819462dc7f9fcd9cde3f8e571864c916228,tool_call,tool_call,True,True,True,True,False,,1,1,7675469a069ca66d634e3197568a3e13c0b85501b81d3fcdd9b3e7d20557f6d6,238,112
r028,final,sft_dev,sft_dev,xlam,xlam:41686,a16b0834a78e23f1b61ee6e51f3d0d3e926db7858101ac5356a929924aaefb1f,tool_call,tool_call,True,True,True,True,False,,1,1,3a02afb1c48b61b111b2033812b0cdf07a4c5b127715d5f215630f3a59db03cd,395,112
r028,final,sft_dev,sft_dev,xlam,xlam:53894,4c4bb7e031d8e17a1b15adc0a91853cbe281b9917491bda4ec7d7c06dff13fb1,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,a8d35ac246bd132573a9369f77ff3925feec78df497b974dd28979dfa0eadc95,348,112
r028,final,sft_dev,sft_dev,xlam,xlam:33760,3633c9f22ec6c53fa6a905c532a8acf6b486589225c164efc947439b94198bee,tool_call,tool_call,True,True,True,True,False,,2,2,52ac8a910e6eb48a0a35cc4e0be6cc57d6b51825bff43ddfae2141b8b5934f44,169,112
r028,final,sft_dev,sft_dev,xlam,xlam:10708,4ee97895288e6b671d96723ae4b64302abe1ad9bc1c3c20deb3fd7cad5b87cfb,tool_call,tool_call,False,True,True,True,True,wrong_number_of_calls,3,2,8547740d1b180e4a2216e7a40ab3595ba3b28041e8f8dc286b363ad2db92ce76,236,112
r028,final,sft_dev,sft_dev,xlam,xlam:25478,3c099d0a012a65ccd7dc4a33cac03ca92f073ab5c990392ec6f97b489c84c450,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,3,3,8b70d73594ce2ef6697df3c6b3e064983f50e959a10e97db095692734caf9b08,901,112
r028,final,sft_dev,sft_dev,xlam,xlam:7369,bfb6a4e3e207a18cccdbde47e37efa976ea8357ec76d3812d9f31a8897faee7c,tool_call,tool_call,True,True,True,True,False,,2,2,56c3ea2b0cc05afc5a70dacee2ce49039ace9cd5be79f5d9297b77cf7fade9c1,451,112
r028,final,sft_dev,sft_dev,xlam,xlam:56513,5db1f09dd9a0c2acb97d72eda0f7daefac61a30414aa35dcde54b44b9b8f3a66,tool_call,tool_call,True,True,True,True,False,,1,1,40e1db4ab330892ef7455a737368dc362d99af9bf8012d2841b212dd833a33b5,282,112
r028,final,sft_dev,sft_dev,xlam,xlam:51830,8b2a098dc5825dae42bc725ae21911ce03e14b0bebc69eb65b95c878743c5746,tool_call,tool_call,True,True,True,True,False,,5,5,2d29d3668f007d2db5b80a7225f4a404fe689b80940558a8a5c2873c37adc9b4,111,112
r028,final,sft_dev,sft_dev,xlam,xlam:10538,e588b7eafec308fa28e5aa6564c997aa67b7f358f6ed1a01101f9f2f87baf5db,tool_call,tool_call,True,True,True,True,False,,1,1,6e87d71e6b017c37d8bd942ea80d65121f2b58c017dd4e1a5e8ab4bace5ab536,659,112
r028,final,sft_dev,sft_dev,xlam,xlam:56578,f7b66332571748aa3e3922a1d3b475757068cdc52fc625144d3352a508730a47,tool_call,tool_call,True,True,True,True,False,,1,1,414e61a3dfcf4f5d15aa44a2dcd4af451184520b353f217210b4da91a69773e5,189,76
r028,final,sft_dev,sft_dev,xlam,xlam:45255,cbb6e54f4e05873ff4565fe591d98e97c426e5469c9484295acd5abb0f3a4842,tool_call,tool_call,True,True,True,True,False,,2,2,980412fc8baa28e1b63fbd8efd0027e55935c4b806d34f7d3c5b2d51e9fe9658,294,76
r028,final,sft_dev,sft_dev,xlam,xlam:42826,3cd0233dc8b2ab91e15b27cab2bc3a45991700bec69b85d257e990d9d736ac30,tool_call,tool_call,True,True,True,True,False,,2,2,b96a732ec2c3ca7d9053b23b197985ab674f9cd0cb17db6a5ef4d0a38117f409,540,76
r028,final,sft_dev,sft_dev,xlam,xlam:8257,cb4b2dff6db748b9d4da9ba9098c9a1b2bca84163764e41b80e0cc362c81bb96,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,949450075871372d6256b62b965e17b1ccb83c76ff6aeb0d4565fec5246f9cb8,218,76
r028,final,sft_dev,sft_dev,xlam,xlam:28228,c6572e0f6e921605c68e1da6dfa671d65f717b2a98590ec62d272b9f87c9c165,tool_call,tool_call,True,True,True,True,False,,2,2,c261be078fa57d39e64d01e885567bb8a519baacc73494d10ee2ed0260e19849,350,76
r028,final,sft_dev,sft_dev,xlam,xlam:10085,de6116a23ccb26747e0f034dd607f500502fd5c5d0fb168065241bee1a86a508,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,d7ba5c4201482224e77284ac1ebf2d2a002c05c3ccaf16a5e973b98b2ae11325,98,76
r028,final,sft_dev,sft_dev,xlam,xlam:49459,624a227271844df21845359fb75f63a6c690b8ecc3d736932c1537024d9a9419,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,da82ad76f56b706fc94aefc55647e0557a904110ef05dadf02fefed045c27dad,140,76
r028,final,sft_dev,sft_dev,xlam,xlam:8704,7557a025a465739378ce9b0133a85f24685bc09cddff6e3b9ce96bf2d00ff212,tool_call,tool_call,True,True,True,True,False,,1,1,3e892855728b97953a5389885de5f66be8681aa59726be6404c3b8d78248db97,203,76
r028,final,sft_dev,sft_dev,xlam,xlam:9265,2e5a9cbb34686840dc99fe9a526c8931af02850f2bf6a63f21dc3bce216fdca8,tool_call,tool_call,True,True,True,True,False,,1,1,572b63a1b35e40fef9a2d051c4cd4580a4c48698d57b3584d3510aab2dca93cc,216,76
r028,final,sft_dev,sft_dev,xlam,xlam:6476,058db2a9386689740650e759f3ed3ee32af8e37690b1db806e0861ef3c4d9e4d,tool_call,tool_call,True,True,True,True,False,,2,2,9f784df02a0eb011a9a562a0db5ffef0c7d58d5069f1a3072697ccf5db795288,374,76
r028,final,sft_dev,sft_dev,xlam,xlam:49076,99eb1a28c935deacc9de0c141add5fd572b28283ef6cbb4947a918a104397b2f,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,06730b302f73bdb19baee319d0f3c1878f72cfe27d33fff0f69206676ad230b2,360,76
r028,final,sft_dev,sft_dev,xlam,xlam:16902,bc0b6a5a60951db8ce4df8fadf8c99329ba6f9180a059c8764dc07d0be3e6c92,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,966247bf3ca41008639c6c2b7f4b189a1ab29e7237414ee497e727ee8d88ad61,457,76
r028,final,sft_dev,sft_dev,xlam,xlam:31705,650f230d13f75503bf5fa3dfd477801010b1c8976447234aa360a425f78fa090,tool_call,tool_call,True,True,True,True,False,,2,2,98225760679a45bffd34d293bc0f81ab193fb809ca77e6268a9bbd9ace695ad9,268,76
r028,final,sft_dev,sft_dev,xlam,xlam:44196,f4122264607cbac38207499ba4ebd7da38310c1a21147b6f61eceff970e099aa,tool_call,tool_call,True,True,True,True,False,,1,1,4619f9f7ed452a32f32a189d60663ec7cdcc5d16e84be181cbda0403d9db9e21,486,76
r028,final,sft_dev,sft_dev,xlam,xlam:38290,139b60ac037517bd97843c30e3b9a5ec1e0516df0e716f9a9252487c691763d9,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,79e4cda9a728305eee385492477c8fd551a3c5c235f15c68d5d77fd5c78d1212,131,76
r028,final,sft_dev,sft_dev,xlam,xlam:24108,d093959866a257641af79141e26a9169b69446fe316666003ca186133b01f79b,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,f09a08312ce5cb4a1abd56fc3300d9e466c0e08b45be4481cad71e4bf428334c,642,76
r028,final,sft_dev,sft_dev,xlam,xlam:40301,aed659ef2def755e6f25e247a258fc631b2234303eac59dd85a73904811d2f3b,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,703f5ba5a85c4f1dd358927a9cbbd4315058d596fec0728531c2256c8fa60265,172,192
r028,final,sft_dev,sft_dev,xlam,xlam:36697,d9a6abef651046540d0ee4763e1173e34aaf3014a30d645d04783b30fd770c76,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,794fb857eb3d977cdfd613033a6527e2f81ba1845cbbc78bd680cdf13168cb26,432,192
r028,final,sft_dev,sft_dev,xlam,xlam:48374,0f8d6d89836afa833b35be33a236a84409a413a6dc39aeb25c9033ac442726fc,tool_call,tool_call,True,True,True,True,False,,1,1,6318087fcf0b2599c4ef4fce629299726e525b05bf4c9c0cdfc4d7631a910a50,575,192
r028,final,sft_dev,sft_dev,xlam,xlam:39233,76878ad5fc8e15d8618e2fb716ae79c4b8f43634fabe12d7614756241220026d,tool_call,tool_call,True,True,True,True,False,,2,2,def8238405447ce160fa27ba0ab61b1feb7fd142a75c9e2d1544f304560960cc,124,192
r028,final,sft_dev,sft_dev,xlam,xlam:41095,8f23cfe597b54cc02c2929c54312fd19415fbab8b0a08017a333360d133be3c3,tool_call,tool_call,True,True,True,True,False,,2,2,0e3478b1dee24601d04287524d3338518cc17dd135e58ca2304fbd26f19f75d7,400,192
r028,final,sft_dev,sft_dev,xlam,xlam:46343,908947fc90c9b1b418c3320cf84ae343b15c2be2eba5be400ded0574f8c02fa5,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,417c1d2f4555118f40f9b2d4b644524d17b19ef84aeb0d6867896ace1ffc6cf8,228,192
r028,final,sft_dev,sft_dev,xlam,xlam:18569,ac3d29cff706f5f3aa7beace77ab4ae56cf870b17e0fd417c6e8dea1d73f64f9,tool_call,tool_call,True,True,True,True,False,,1,1,4ef57c3ccbbf7938f9b0cedec7edad6ba89ba91cd39b8765ba8f615c8bd09090,96,192
r028,final,sft_dev,sft_dev,xlam,xlam:28405,dc47df4bba4376dc732b573b6a61f8e2ec8566cc20f8fddb8806107862d25ccc,tool_call,tool_call,False,False,True,True,True,wrong_number_of_calls,1,5,38632da13d3131a7421000442c2be120097f57c07051cf939149d11828ffa2b0,222,192
r028,final,sft_dev,sft_dev,xlam,xlam:12548,ac2589f017b6c4b0b3c215e85c23696388b7a02d97c179e07ec67436e535d7f1,tool_call,tool_call,True,True,True,True,False,,1,1,783eebbd7da5ec59d7a9cf604fd46f608558c04a81933d74ee3ae02f5762fdae,411,192
r028,final,sft_dev,sft_dev,xlam,xlam:30160,327ddc0e980a3f778bfe692f897a72ecd00f3790513fc1ae81aff8d9c3b05d08,tool_call,tool_call,True,True,True,True,False,,1,1,c56f4f33b6bdd913523a079253644e5bad57164f882c3af42b4d9c124315cb94,398,192
r028,final,sft_dev,sft_dev,xlam,xlam:1466,096d6a06496af27435df2b26307336d683d1730c3fc4936820aec55c8a684304,tool_call,tool_call,True,True,True,True,False,,1,1,5c0b336892ce3dc790fcce6b680b80a3b0babe55c10369d8f4635a3e7ba835e3,784,192
r028,final,sft_dev,sft_dev,xlam,xlam:25154,dfc4169108b088fc4b5db964e5de37b6da3224c2659cf2976e29610d00e11bbd,tool_call,tool_call,True,True,True,True,False,,1,1,5b8e4dd18b48807a3dec7a4d112504ec4e0dcb6db72d94a331310594e9964ab5,304,192
r028,final,sft_dev,sft_dev,xlam,xlam:36453,a0f1029fc5e4423872df1f203c1c7bec3f409ebcc2540eebf73ab84ffa6c7f49,tool_call,tool_call,True,True,True,True,False,,1,1,096aa32d84e3999b2511861299eca5b49d1f771b4d3600ab39952310b0fb7f0b,269,192
r028,final,sft_dev,sft_dev,xlam,xlam:51731,334491c31e69fc908a53caca4c6783d2e8408cddd6f5efa771bf574807163610,tool_call,tool_call,True,True,True,True,False,,1,1,c07c64ec0fe86c601a45e13d71dcdf75cb13af914cf896e86e4d132778b87a4d,157,192
r028,final,sft_dev,sft_dev,xlam,xlam:20117,41ecc0898da720c14633ca00d39c5596508e3238662184fb43ada0716320f067,tool_call,tool_call,True,True,True,True,False,,1,1,cb636f13c715c24e3c2996933b5e4d5786880929f849405436d30af5d965a6e1,87,192
r028,final,sft_dev,sft_dev,xlam,xlam:48354,b97766bd5427d380a7251faaebe90c20bb187363228f6e48977c5b4fa4a5e488,tool_call,tool_call,True,True,True,True,False,,2,2,4ea8fcb0506585a660b769489abd54fd47742d13b9f6482624b37d5ab65a1d2a,873,192
r028,final,sft_dev,sft_dev,xlam,xlam:10513,789515b4297f3808ddad22e1320022e1a296a6c60e83b1d7b3b64c2add5605b8,tool_call,tool_call,True,True,True,True,False,,2,2,29b1fe4ff7a46c3d63119de10cb1661b85396eee6fec0129f94bde7764335596,541,87
r028,final,sft_dev,sft_dev,xlam,xlam:53067,7cd7d305e941d75de5e7beb32c227ca2742d79c3f396c976f41a1bd3726b6747,tool_call,tool_call,True,True,True,True,False,,1,1,25a3b152c146f11f1a8d815af24a53c57af248368b766b4eade6621db1dd8297,854,87
r028,final,sft_dev,sft_dev,xlam,xlam:55001,3560d59a6ea3979d94c9719af545b887a205b1b07e77864998405bc43b0f90f0,tool_call,tool_call,True,True,True,True,False,,1,1,41980a09256853dcbf929ab30153c379e1869baab23289e715a9d99e6efbfcd6,397,87
r028,final,sft_dev,sft_dev,xlam,xlam:26638,4b068d5b5ca8c369e59a4f3cbb5a2f5f910d3655b205c969cc60ea7501837947,tool_call,tool_call,True,True,True,True,False,,2,2,7ff5a9f97a0b41645dd3bb85dd1de3122cf5db7f2371e4bb8d08eaad32c94098,331,87
r028,final,sft_dev,sft_dev,xlam,xlam:32644,324dfaf7290cad710e1f6cc9eb2ac86f3d70147523dc13e744f6f49cdd888efc,tool_call,tool_call,True,True,True,True,False,,1,1,3237127b9161bd5cec9437e383c7eaae61644b3fdc74fd43d9b8da9c874cf8b6,388,87
r028,final,sft_dev,sft_dev,xlam,xlam:51126,427bafacdfd285f7ba12acd3e338e32bd92df332f7ebdfb1e69d856be991fb24,tool_call,tool_call,True,True,True,True,False,,1,1,f2acf6bc282764ea9b32e2bac130021feba71ec953fca30dc5bc6a8c81a08b42,234,87
r028,final,sft_dev,sft_dev,xlam,xlam:11339,e17a97193236741c2c4abdc76641f780959ce89d845e76e1b13263b8709344a2,tool_call,tool_call,True,True,True,True,False,,1,1,b5e917058e41c136b28b11f0491e83d73ce0772ae14cddcb8b39645cdbb6ec2b,262,87
r028,final,sft_dev,sft_dev,xlam,xlam:8165,65dab766be86aa6c8af9cd11423baf38a5581a320c195712934747dd9209e772,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,d3aab8cf305e4747e6e1904b66c594b397b3d2bfd5ba6a90dcfd849f94845149,749,87
r028,final,sft_dev,sft_dev,xlam,xlam:27829,f37c8d069777cb810493ad37313de2898c8e0f212976e1e66c837dd6fbf1a2f2,tool_call,tool_call,True,True,True,True,False,,1,1,a68851ca1c22a59435f78e9b9b29674bd17ccbc1e6d4202c3bd9556c57122740,237,87
r028,final,sft_dev,sft_dev,xlam,xlam:37063,398d807a5630f2f7c58ee4b271082f536562df8d56ce64c291bdbd0291bc6108,tool_call,tool_call,True,True,True,True,False,,2,2,4d6bcad0fd7934ab62321821878f0f9cb2199ca74932daeeff32a3d768e7d0fb,463,87
r028,final,sft_dev,sft_dev,xlam,xlam:51915,03cece31b16bd09671c4c565c5ef65fe727d9e3a490738498b7a557e69698490,tool_call,tool_call,True,True,True,True,False,,2,2,4f7e3856683b207b34b4c4b5bcc51e622a054bfbe74bb400d5e888de9c57cf8f,119,87
r028,final,sft_dev,sft_dev,xlam,xlam:3185,181f097e901c8aaffba24939a819155630ce54a2c537221fcaef3d1caa4fff36,tool_call,tool_call,True,True,True,True,False,,1,1,b159dd18b4e08e59b1758fc289f980618b93a947c504285531527e7a66407bdf,580,87
r028,final,sft_dev,sft_dev,xlam,xlam:22856,7645ddb11d9b21550407a177054feb98a1e4a01ec07e3cb911e46b6bff0a37cb,tool_call,tool_call,True,True,True,True,False,,2,2,22cb0c0cea96feb654aaeaed461d39b5bdb09a516ea87389fd084e38059b4a29,762,87
r028,final,sft_dev,sft_dev,xlam,xlam:20947,c3aeaad3800e59b146151d8efecb92837f9f87c4afa5c0b76b5b928e95050072,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,df5a4319ac4905f840b3f5ad83eedf00e10f22e607d700aab405667a797e71da,693,87
r028,final,sft_dev,sft_dev,xlam,xlam:2126,2325ca642a8e3db46e6c3a30ce25b0eed8c420c26da022e7ebdd885877afea2b,tool_call,tool_call,True,True,True,True,False,,1,1,6c59f1c2702fdc2af25ed7d34c8456a567a93271a4a7d393d403a06ce96f6f1b,130,87
